Alias,Address,City,State,Zip,Lat,Lng,Time,Time_window_start,Time_window_end,
ToDelete - ROO1001 ~ Roosevelt Hotel ~ REPID20,1001 24th St W,Williston,ND,58801-3245,48.16661,-103.64062,30,8:00,17:00,
ToDelete - HOM1170 ~ Homstay - Dickinson ~ REPID20,1170 Roughrider Blvd,Dickinson,ND,58601-6770,47.38624,-103.59348,30,8:00,17:00,
ToDelete - STE630 ~ Steve's Cafe ~ REPID20,630 N. Montann Ave.,Helena,MT,59601,46.5908,-112.02097,30,8:00,17:00,
ToDelete - HOW3530 ~ Howard Johnson-Missoula ~ REPID20,3530 Brooks St,Missoula,MT,59801-8893,46.83826,-114.03309,30,8:00,17:00,
ToDelete - GRO2 ~ Grouse Mountain Lodge ~ REPID20,2 Fairway Dr,Whitefish,MT,59937-3254,48.4096,-114.35999,30,8:00,17:00,
ToDelete - COD232 ~ The Cody ~ REPID20,232 W Yellowstone Ave,Cody,WY,82414-8724,44.514,-109.10249,30,8:00,17:00,
ToDelete - BOW6312 ~ Bowman Inn and Suites ~ REPID20,502 Highway 12 W,Bowman,ND,58623-4505,46.1911,-103.49103,30,8:00,17:00,
ToDelete - COM3175 ~ Comfort Inn - Post Falls ~ REPID20,3175 E Seltice Way,Post Falls,ID,83854-7374,47.71152,-116.90526,30,8:00,17:00,
ToDelete - GWH615 ~ GW Hunters Steak House ~ REPID20,615 N Spokane St,Post Falls,ID,83854,47.71368,-116.94846,30,8:00,17:00,
ToDelete - VIL325D ~ Village Inn - Casper ~ REPID20,325 S Durbin St,Casper,WY,82601,42.84719,-106.32195,30,8:00,17:00,
ToDelete - QUA75 ~ Quality Inn -Buffalo ~ REPID20,75 N Bypass Rd,Buffalo,WY,82834-9361,44.35502,-106.68999,30,8:00,17:00,
ToDelete - GRA3601 ~ Grand Williston Hotel ~ REPID20,3601 2nd Ave W,Williston,ND,58801-2611,48.17779,-103.62752,30,8:00,17:00,
ToDelete - SUP6450 ~ Super 8 - Belgrade ~ REPID20,6450 Jackrabbit Lane,Belgrade,MT,59047,45.76423645,-111.1843948,30,8:00,17:00,
ToDelete - TUM14080 ~ Tumbleweed ~ REPID20,14080 Hwy 85 N,Alexander,ND,58831,47.84408,-103.64236,30,8:00,17:00,
ToDelete - YEL201 ~ Yellowstone Park Hotel ~ REPID20,201 Grizzly Ave,West Yellowstone,MT,59757,44.65678,-111.10297,30,8:00,17:00,
ToDelete - PER2275 ~ Perkin's - Missoula ~ REPID20,2275 N Reserve St,Missoula,MT,59808-1320,46.88604,-114.04021,30,8:00,17:00,
ToDelete - MIC203 ~ Micheal D's ~ REPID20,203 Coeur Dalene Lake Dr,Coeur D Alene,ID,83814-5357,47.67237,-116.75362,30,8:00,17:00,
ToDelete - TRA1600 ~ Trade Winds Motel ~ REPID20,1600 E Commercial Ave,Anaconda,MT,59711-2728,46.12678,-112.92979,30,8:00,17:00,
ToDelete - SUP2200 ~ Super 8 ~ REPID20,2200 11th Ave,Helena,MT,59601,46.59036,-112.00111,30,8:00,17:00,
ToDelete - RAM300W ~ Ramada Plaza ~ REPID20,300 W F St,Casper,WY,82601-1328,42.85815,-106.32891,30,8:00,17:00,
ToDelete - MNW-AME2291 ~ Americinn - Dickinson ~ REPID20,229 15th St W,Dickinson,ND,58601-3138,46.89866,-102.78763,30,8:00,17:00,
ToDelete - AST363 ~ Astoria Hotel & Suites ~ REPID20,363 15th St W,Dickinson,ND,58601-3017,46.89835,-102.79129,30,8:00,17:00,
ToDelete - MON907 ~ Montana Club - Great Falls ~ REPID20,907 Smelter Ave,Great Falls,MT,59404,47.5248,-111.28989,30,8:00,17:00,
ToDelete - WNW-1WHI419 ~ WHITMAN SENIOR LIVING COMMUNITY ~ REPID20,1285 SW CENTER ST,PULLMAN,WA,99163-5807,46.72232,-117.20174,30,8:00,17:00,
ToDelete - WNW-1TOP592 ~ TOP NOTCH CAFE ~ REPID20,210 N MAIN ST,COLFAX,WA,99111-1802,46.88223,-117.36429,30,8:00,17:00,
ToDelete - GOL3458 ~ Golden Corral ~ REPID20,3458 N Fruitland Ln,Coeur D Alene,ID,83815-9365,47.70871,-116.79256,30,8:00,17:00,
ToDelete - LIT109 ~ Little Missouri Inn & Suites ~ REPID20,109 9th Ave,Watford City,ND,58854,47.81087,-103.22592,30,8:00,17:00,
ToDelete - SUP102W ~ Super 8-Lewistown ~ REPID20,102 Wendell Ave,Lewistown,MT,59457,47.05616,-109.443,30,8:00,17:00,
ToDelete - HOW1345M ~ Howard Johnson -Billings ~ REPID20,1345 Mullowney Ln,Billings,MT,59101-6361,45.74648,-108.55553,30,8:00,17:00,
ToDelete - COM2030 ~ Comfort Inn-Billings ~ REPID20,2030 Overland Ave,Billings,MT,59102-6453,45.75287,-108.56567,30,8:00,17:00,
ToDelete - ECO5425M ~ EconoLodge-Billings ~ REPID20,5425 Midland Rd,Billings,MT,59101-6347,45.75025,-108.55161,30,8:00,17:00,
ToDelete - SLE4904S ~ Sleep Inn -Billings ~ REPID20,4904 Southgate Dr,Billings,MT,59101,45.7543,-108.53711,30,8:00,17:00,
ToDelete - BAY480 ~ Baymont Inn & Suites-Evansville ~ REPID20,480 E Lathrop Rd,Evansville,WY,82636-9536,42.85605,-106.26872,30,8:00,17:00,
ToDelete - RED20N ~ Red Lion ~ REPID20,20 N Main St,Kalispell,MT,59901-4080,48.19915,-114.31736,30,8:00,17:00,
ToDelete - GUA11813 ~ Guardian Inn ~ REPID20,11813 Hwy 5 NW,Crosby,ND,58730,48.90361,-103.29763,30,8:00,17:00,
ToDelete - DOU301 ~ Double Arrow Lodge - Seeley ~ REPID20,301 Lodge Way,Seeley Lake,MT,59868,47.15115,-113.45746,30,8:00,17:00,
ToDelete - RED2301 ~ Red Lion - Helena ~ REPID20,2301 Colonial Dr,Helena,MT,58601,46.58876,-111.99837,30,8:00,17:00,
ToDelete - QUA111L ~ Quality Inn - Livingston ~ REPID20,111 Rogers Lane,Livingston,MT,59047,45.64628,-110.57463,30,8:00,17:00,
ToDelete - EVE50 ~ Everett's Big Sky ~ REPID20,50 Big Sky Resort Rd,Big Sky,MT,59716,45.28341,-111.40044,30,8:00,17:00,
ToDelete - GUE1701 ~ Guesthouse Inn & Suites - Kalispell ~ REPID20,1701 Highway 93 South,Kalispell,MT,59901,48.17366,-114.29773,30,8:00,17:00,
ToDelete - RED621 ~ Red Lion Hotel ~ REPID20,621 21st St,Lewiston,ID,83501,46.41435,-117.00077,30,8:00,17:00,
ToDelete - HUN50 ~ Huntley Big Sky Resort ~ REPID20,50 Big Sky Resort Rd,Big Sky,MT,59716,45.28341,-111.40044,30,8:00,17:00,
ToDelete - SUM50 ~ Summit Big Sky Resort ~ REPID20,50 Big Sky Resort Rd,Big Sky,MT,59716,45.28341,-111.40044,30,8:00,17:00,
ToDelete - LON750 ~ Lone Mountain Ranch ~ REPID20,750 Lone Mountain Ranch Rd,Big Sky,MT,59716,45.27558,-111.32285,30,8:00,17:00,
ToDelete - BAR637 ~ Barons Lodge ~ REPID20,637 Bernie Street,Killdeer,ND,58640,47.37196,-102.75407,30,8:00,17:00,
ToDelete - MAI6727 ~ Mainstay Suites - Tioga ~ REPID20,6727 Hwy 40,Tioga,ND,58852,48.39045,-102.93006,30,8:00,17:00,
ToDelete - INN1741 ~ Inn at Moses Lake ~ REPID20,1741 E Kittleson,Moses Lake,WA,98837,47.10022,-119.24867,30,8:00,17:00,
ToDelete - COR42895 ~ Corral Bar ~ REPID20,42895 Gallatin Rd,Gallatin Gateway,MT,59730,45.19402,-111.23788,30,8:00,17:00,
ToDelete - SYK202 ~ Sykes Diner ~ REPID20,202 2nd Ave West,Kalispell,MT,59901,48.19602,-114.31646,30,8:00,17:00,
ToDelete - COM114 ~ Comfort Inn - Livingston ~ REPID20,114 Loves Ln,Livingston,MT,59047,45.64334,-110.57572,30,8:00,17:00,
ToDelete - YEL1515 ~ Yellowstone Pioneer Lodge ~ REPID20,1515 W Park St,Livingston,MT,59047,45.6481,-110.57186,30,8:00,17:00,
ToDelete - COM2515 ~ Comfort Suites - Bozeman ~ REPID20,2515 Catamount St,Bozeman,MT,58718,45.71452,-111.06917,30,8:00,17:00,
ToDelete - ROA515 ~ Rodeway Inn - Whitehall ~ REPID20,515 N Whitehall Rd,Whitehall,MT,59759,45.87677,-112.10246,30,8:00,17:00,
ToDelete - RAM1745 ~ Ramada ~ REPID20,1745 Kittleson Rd,Moses Lake,WA,98837,47.09996,-119.24699,30,8:00,17:00,
ToDelete - SUP4703 ~ Super 8 Missoula ~ REPID20,4703 N Reserve,Missoula,MT,59808,46.90826,-114.03841,30,8:00,17:00,
ToDelete - BES1257 ~ Best Western River Tree Inn ~ REPID20,1257 Bridge St,Clarkston,WA,99403,46.41972,-117.05674,30,8:00,17:00,
ToDelete - BES1809N ~ Best Western Torchlite ~ REPID20,1809 N 16th St,Wheatland,WY,82201,42.06595,-104.9643,30,8:00,17:00,
ToDelete - LAN5009 ~ LANDMARK SUITES ~ REPID20,5009 139th Ln NW,Williston,ND,58801-9102,48.13853,-103.6907,30,8:00,17:00,
ToDelete - BOZ5997 ~ Country Inn & Suites-Bozeman Lodging LLC ~ REPID20,5997 E Valley Center Rd,Bozeman,MT,59718,45.7291,-111.09106,30,8:00,17:00,
ToDelete - QUA226 ~ The Quarters ~ REPID20,622 E Titus St,Kent,WA,98030-5972,47.38156,-122.22617,30,8:00,17:00,
ToDelete - SUP5400S ~ Super 8 Billings ~ REPID20,5400 Southgate,Billings,MT,59101,45.75289,-108.55099,30,8:00,17:00,
ToDelete - AME608 ~ America's Best Value Inn ~ REPID20,608 E 2nd St,Gillette,WY,82716,44.29302,-105.49574,30,8:00,17:00,
ToDelete - LIT950 ~ Little Missouri Inn ~ REPID20,950 Eagle Dr,New Town,ND,58736,47.98149,-102.47378,30,8:00,17:00,
ToDelete - LOC310 ~ Locomotive Inn ~ REPID20,310 S 1st Ave,Laurel,MT,59044-3321,45.66642,-108.77232,30,8:00,17:00,
ToDelete - BES820 ~ Best Western Golden Praitie Inn & Suites ~ REPID20,820 S Central Ave,Sidney,MT,59270-4941,47.70749,-104.16183,30,8:00,17:00,
ToDelete - VAL2363BUUYKH1 ~ Valley Tap House ~ REPID20,23631 Maple Valley -Black Diamond Rd,Maple Valley,WA,98038,47.38941574,-122.0445786,30,8:00,17:00,
ToDelete - MIL1720MJV5F0A ~ Miles City Hotel & Suites ~ REPID20,1720 S Haynes Ave,Miles City,MT,59301,46.39283752,-105.8218536,30,8:00,17:00,
ToDelete - HOL315 ~ Holiday Inn West Yellowstone ~ REPID20,315 Yellowstone Ave,West Yellowstone,MT,59758,44.65908051,-111.1049652,30,8:00,17:00,
ToDelete - SIL601 ~ Silver Corner Bar & Grill ~ REPID20,601 Cedar St,Wallace,ID,83873,47.47244644,-115.9238129,30,8:00,17:00,
ToDelete - HEI1201 ~ Heights Inn Motel ~ REPID20,1201 Main St,Billing,MT,59105,45.8202858,-108.4707718,30,8:00,17:00,
ToDelete - RIV880 ~ Riversage Billings Inn ~ REPID20,880 N 29th St,Billings,MT,59101,45.78770828,-108.5131454,30,8:00,17:00,
ToDelete - HIL1116 ~ Hill Top Inn ~ REPID20,1116 N 28th,Billings,MT,59101,45.79242325,-108.5165329,30,8:00,17:00,
ToDelete - RIV4100 ~ Riverbend Inn Post Falls ~ REPID20,4100 W Riverbend Ave,Post Falls,ID,83854,47.70737457,-117.0037994,30,8:00,17:00,
ToDelete - SUP105C ~ Super 8 - Livingston ~ REPID20,105 Centennial Dr,Livingston,MT,59047,45.64274979,-110.5726318,30,8:00,17:00,
ToDelete - PER2505 ~ Perkin's - Bozeman ~ REPID20,2505 W Main,Bozeman,MT,59718,45.6747551,-111.0714188,30,8:00,17:00,
ToDelete - PER2900 ~ Perkin's - Butte ~ REPID20,2900 Harrison Ave,Butte,MT,59701,45.98167801,-112.5061035,30,8:00,17:00,
ToDelete - DEN4220 ~ Denny's #8873 ~ REPID20,4220 Hospitality Ln,Casper,WY,82609,42.85276794,-106.2733994,30,8:00,17:00,
ToDelete - BES2719 ~ Best Western - Sundance ~ REPID20,2719 E Cleveland St,Sundance,WY,82729,44.41585922,-104.3467407,30,8:00,17:00,
ToDelete - CHO2345 ~ Chomper ~ REPID20,2345 w. Prairie Ave,Hayden,Id,83835,47.74489594,-116.8183365,30,8:00,17:00,
ToDelete - ROO600 ~ Roosevelt Inn & Suites ~ REPID20,600 2nd Ave SW  P.O.Box 1003,Watford City,ND,58854,47.79957581,-103.2743912,30,8:00,17:00,
ToDelete - THE1400 ~ The Great Falls Inn ~ REPID20,1400 28th St south,Great Falls,Mt,59405,47.48997116,-111.2597504,30,8:00,17:00,
ToDelete - AME550N ~ America's Best Value Inn - Dillon ~ REPID20,550 N Montana St,Dillon,MT,59725,45.22215652,-112.6320953,30,8:00,17:00,
ToDelete - LAQ1717 ~ La Quinta Inn - Glendive ~ REPID20,1717 N Merrill Ave,Glendive,MT,59339,47.12233734,-104.6967239,30,8:00,17:00,
ToDelete - SUP1325 ~ Super 8 - Hamilton ~ REPID20,1325 N 1st St,Hamilton,MT,59849,46.26376,-114.1579,30,8:00,17:00,
ToDelete - THE336 ~ The Local ~ REPID22,336 Main St #102,Grand Junction,CO,81501,39.06751251,-108.5669937,30,8:00,17:00,
ToDelete - SNO400 ~ Snow King Hotel ~ REPID22,400 E Snow King ave,Jackson,WY,83001,43.4736557,-110.7561188,30,8:00,17:00,
ToDelete - GOL1990 ~ Golden Corral - Rock Springs ~ REPID22,1990 Dewar St,Rock Springs,WY,82901,41.57555771,-109.2462311,30,8:00,17:00,
ToDelete - ATR555 ~ Atria Senior Living ~ REPID22,555 S Peirce,Lakewood,CO,80226,39.70662689,-105.0726318,30,8:00,17:00,
ToDelete - COB106 ~ Cobbler Restaurant ~ REPID22,106 E Rams Horn St,Dubois,WY,82513,43.53401947,-109.6333313,30,8:00,17:00,
ToDelete - CRE697 ~ Creekside Restaurant ~ REPID22,697 Cobble Dr,Montrose,CO,81403,38.44235611,-107.8827286,30,8:00,17:00,
ToDelete - PAN303 ~ Pan and Fork Restaurant ~ REPID22,303 River Valley Ranch Dr,Carbondale,CO,81623,39.39088821,-107.2131577,30,8:00,17:00,
ToDelete - LAS8419 ~ La Sandia ~ REPID22,8419 Park Meadows Dr,Lonetree,CO,80124,39.56303024,-104.89608,30,8:00,17:00,
ToDelete - INN41883 ~ The Inn at Tomichi Village ~ REPID22,41883 US Highway 50,Gunnison,CO,81230-9504,38.5446,-106.88769,30,8:00,17:00,
ToDelete - SEC303 ~ The Secret Stash ~ REPID22,303 Elk Ave,Crested Butte,CO,81224,38.86988,-106.98553,30,8:00,17:00,
ToDelete - MEW3505 ~ Quality Resorts ~ REPID22,3505 W Highway 160,Pagosa Springs,CO,81147-9005,37.2587,-107.06979,30,8:00,17:00,
ToDelete - SAP12500 ~ Sapp Bros ~ REPID22,12500 I 80 Service Rd,Cheyenne,WY,82009,41.15731,-104.662,30,8:00,17:00,
ToDelete - HOM50 ~ Home2 Suites By Hilton ~ REPID22,50 Van Gordon St,Lakewood,CO,80228-1701,39.71621,-105.13685,30,8:00,17:00,
ToDelete - ROD3800 ~ Rodeway Inn ~ REPID22,9800 Santa Fe Trl,Trinidad,CO,81082-9700,37.13191,-104.52081,30,8:00,17:00,
ToDelete - IRO5800 ~ Iron Horse Inn ~ REPID22,5800 Main Ave,Durango,CO,81301-4042,37.3106,-107.85892,30,8:00,17:00,
ToDelete - LOD66 ~ Lodge & Spa Brush Creek Ranch ~ REPID22,66 Brush Creek Road,Saratoga,WY,82331,41.30347,-106.63206,30,8:00,17:00,
ToDelete - BLU928 ~ Blue Water Bakery ~ REPID22,928 Grand Ave,Grand Lake,CO,80447,40.25145,-105.82008,30,8:00,17:00,
ToDelete - MID420 ~ Mid Town Cafe ~ REPID22,420 E Agate Ave,Granby,CO,80446,40.08459,-105.93557,30,8:00,17:00,
ToDelete - MOO6250 ~ Moonlight Diner ~ REPID22,6250 Tower Rd,Denver,CO,80249,39.80987,-104.77169,30,8:00,17:00,
ToDelete - CHR356 ~ Christian Lodge ~ REPID22,356 Hanson Ranch Rd,Vail,CO,81657,39.63988,-106.37224,30,8:00,17:00,
ToDelete - ALE2531 ~ Ale House ~ REPID22,2531 N 12th St,Grand Junction,CO,81501,39.09077,-108.55275,30,8:00,17:00,
ToDelete - HOT3335 ~ Hotel Terra ~ REPID22,3335 W Village Dr,Teton Village,WY,83025,43.58659,-110.82907,30,8:00,17:00,
ToDelete - 17T310 ~ 17th Street Cafe ~ REPID22,310 S 17th St,Laramie,WY,82070,41.30978,-105.57481,30,8:00,17:00,
ToDelete - DAY221 ~ Days Inn - Parachute ~ REPID22,221 Grand Valley Way,Parachute,CO,81635,39.45171,-108.04525,30,8:00,17:00,
ToDelete - ROD1120 ~ Travelodge - Cortez ~ REPID22,1120 E Main St,Cortez,CO,81321-3346,37.34942,-108.57066,30,8:00,17:00,
ToDelete - KNI3515 ~ Knights Inn North ~ REPID22,3515 Main Ave,Durango,CO,81301-4028,37.30437,-107.86894,30,8:00,17:00,
ToDelete - DEN6715 ~ Denny's-Fountain ~ REPID22,6715 Mesa Ridge Pkwy,Fountain,CO,80817,38.71975,-104.70332,30,8:00,17:00,
ToDelete - QUA3300 ~ Quality inn ~ REPID22,3300 Ouray St,Aurora,CO,80011-3349,39.76524,-104.79303,30,8:00,17:00,
ToDelete - BAY1202 ~ Baymont Inn and Suites ~ REPID22,1202 Summit Blvd,Frisco,CO,80443,39.59082,-106.09722,30,8:00,17:00,
ToDelete - APP14001 ~ Applewood Golf Course ~ REPID22,14001 W 32nd Ave,Golden,CO,80401-1514,39.76261,-105.15725,30,8:00,17:00,
ToDelete - SUP1202N ~ Super 8-Lamar ~ REPID22,1202 N Main St,Lamar,CO,81052,38.10071,-102.61763,30,8:00,17:00,
ToDelete - SUP2505M ~ Super 8-Alamosa ~ REPID22,2505 Main St,Alamosa,CO,81101,37.47609,-105.89499,30,8:00,17:00,
ToDelete - BES8101 ~ Best Western-Cheyenne ~ REPID22,8101 Hutchins Dr,Cheyenne,WY,82007-1847,41.13762,-104.70467,30,8:00,17:00,
ToDelete - MEE530 ~ Meeker Drugs Inc ~ REPID22,315 6th St,Meeker,CO,81641-9908,40.03751,-107.91374,30,8:00,17:00,
ToDelete - HIG3821 ~ High Country Lodge ~ REPID22,3821 E Highway 160,Pagosa Springs,CO,81147-9846,37.30274,-106.96973,30,8:00,17:00,
ToDelete - FAI13851 ~ Fairfield Aurora Medical Center ~ REPID22,13851 E Harvard Ave,Aurora,CO,80014-2323,39.67236,-104.82714,30,8:00,17:00,
ToDelete - FAI12080M ~ Fairfield Inn - Westminister ~ REPID22,12080 Melody Dr,Westminster,CO,80234-4212,39.9155,-104.99403,30,8:00,17:00,
ToDelete - QUA3975P ~ Rodeway Inn - Denver ~ REPID22,3975 Peoria Way,Denver,CO,80239-3360,39.77232,-104.84863,30,8:00,17:00,
ToDelete - HAW315 ~ Hawthorn Suites -Eagle ~ REPID22,0315 Chambers Ave E,Eagle,CO,81631,39.65841,-106.82713,30,8:00,17:00,
ToDelete - AME1392 ~ America's Best Value Inn ~ REPID22,1392 S Higley Blvd,Rawlins,WY,82301,41.77668,-107.22333,30,8:00,17:00,
ToDelete - BES110L ~ Best Western-Canon City ~ REPID22,110 Latigo Ln,Canon City,CO,81212-8101,38.4481,-105.18176,30,8:00,17:00,
ToDelete - TOW1710 ~ TownPlace Suites - Cheyenne ~ REPID22,1710 W Lincolnway,Cheyenne,WY,82001-3314,41.12563,-104.8326,30,8:00,17:00,
ToDelete - VIL3345 ~ Inn at Jackson Hole ~ REPID22,3345 W Village Dr,Teton Village,WY,83025,43.58624,-110.82997,30,8:00,17:00,
ToDelete - SUP113 ~ Super 8 ~ REPID22,113 N 6th Street,Kremmling,CO,80459,40.05959,-106.38934,30,8:00,17:00,
ToDelete - RED1702 ~ Red Arrow Inn & Suites ~ REPID22,1702 E Main St,Montrose,CO,81401-3811,38.48755,-107.86166,30,8:00,17:00,
ToDelete - JAC339 ~ Jackson Hole Mountain Resort ~ REPID22,7652 Granite Loop Rd,Teton Village,WY,83025,43.59122,-110.82584,30,8:00,17:00,
ToDelete - HOL6900T ~ Holiday Inn & Suites ~ REPID22,6900 Tower Rd,Denver,CO,80249-6333,39.82267,-104.77111,30,8:00,17:00,
ToDelete - ECO12101 ~ Econolodge - Thornton ~ REPID22,12101 Grant St,Thornton,CO,80241-3123,39.91522,-104.98626,30,8:00,17:00,
ToDelete - QUA158 ~ Quality Inn - Pagosa Springs ~ REPID22,158 Hot Springs Blvd.,Pagosa Springs,CO,81147,37.26529,-107.00957,30,8:00,17:00,
ToDelete - UNICO1205 ~ University of Colorado Hospital ~ REPID22,12605 East 16th Avenue,Aurora,CO,80045,39.74234,-104.84156,30,8:00,17:00,
ToDelete - EMB10250 ~ Embassy Suites DTC ~ REPID22,10250 E Costilla Ave,Centennial,CO,80112-3716,39.5914,-104.869,30,8:00,17:00,
ToDelete - HAW6780 ~ Hawthorn Suites by Wyndham Denver Tech Center ~ REPID22,6780 S Galena St,Englewood,CO,80112-3684,39.59379,-104.87038,30,8:00,17:00,
ToDelete - HOM15G ~ Homewood Suites by Hilton ~ REPID22,15 Girard St,Durango,CO,81303-7938,37.24033,-107.87209,30,8:00,17:00,
ToDelete - SUP3 ~ Energy Inn ~ REPID22,3 US Hwy 30/189,Diamondville,WY,83116,41.79997,-110.54264,30,8:00,17:00,
ToDelete - BUE443 ~ Buenos Restaurant ~ REPID22,443 N Commercial St,Trinidad,CO,81082-1907,37.1721,-104.50723,30,8:00,17:00,
ToDelete - YMC1101 ~ YMCA ~ REPID22,1101 Grand County Rd 53,Granby,CO,80446,39.99257,-105.92638,30,8:00,17:00,
ToDelete - PEA11078 ~ Breck Inn - Peak 7 LLC ~ REPID22,11078 Highway 9,Breckenridge,CO,80424-8808,39.49599,-106.04526,30,8:00,17:00,
ToDelete - GOL11090 ~ Golden Corral - Aurora ~ REPID22,11090 E Mississippi Ave,Aurora,CO,80012-3105,39.69601,-104.85921,30,8:00,17:00,
ToDelete - LIT2800 ~ Little America Cheyenne ~ REPID22,2800 W Lincolnway,Cheyenne,WY,82001-3302,41.1174,-104.85337,30,8:00,17:00,
ToDelete - DEL5312 ~ Delectable Egg - Greenwood Village ~ REPID22,5312 Dtc Blvd,Greenwood Village,CO,80111-3318,39.6192,-104.8894,30,8:00,17:00,
ToDelete - LAQ4460 ~ La Quinta Inn & Suites - Denver ~ REPID22,4460 Peoria St,Denver,CO,80239-4802,39.77705,-104.84568,30,8:00,17:00,
ToDelete - FAI7056 ~ Fairfield Inn ~ REPID22,7056 E County Line Rd,Highlands Ranch,CO,80126-3941,39.56495,-104.90773,30,8:00,17:00,
ToDelete - ENG3455 ~ Englewood Meridian Retirement Community ~ REPID22,3455 S Corona St,Englewood,CO,80113-2810,39.65441,-104.97533,30,8:00,17:00,
ToDelete - DEN16751 ~ Denny's #8720 - Aurora ~ REPID22,16751 E 32nd Ave,Aurora,CO,80011-1520,39.76251,-104.79316,30,8:00,17:00,
ToDelete - ECO2100 ~ EconoLodge - Montrose ~ REPID22,2100 E Main St,Montrose,CO,81401-3834,38.48775,-107.85504,30,8:00,17:00,
ToDelete - BAY6809 ~ Baymont Inn & Suites ~ REPID22,6809 Argonne St,Denver,CO,80249-8657,39.78529,-104.76717,30,8:00,17:00,
ToDelete - LAQ1011 ~ La Quinta Inn & Suites - Aurora ~ REPID22,1011 S Abilene St,Aurora,CO,80012-3687,39.69839,-104.82738,30,8:00,17:00,
ToDelete - KRA211 ~ Krazy Moose Restaurant ~ REPID22,211 E Slamming Gorge Way,Green River,WY,82935,41.528,-109.46478,30,8:00,17:00,
ToDelete - COL109 ~ Columbine Cafe - Breckenridge ~ REPID22,109 S Main St,Breckenridge,CO,80424,39.48185,-106.04641,30,8:00,17:00,
ToDelete - HIW30671 ~ Hiwan Golf Club ~ REPID22,30671 Clubhouse Ln,Evergreen,CO,80439-8971,39.67146,-105.3499,30,8:00,17:00,
ToDelete - BES864 ~ Best Western   Pinedale Inn ~ REPID22,864 Pine St,Pinedale,WY,82941,42.86597,-109.87215,30,8:00,17:00,
ToDelete - CIN281 ~ Cinzetti's ~ REPID22,281 W 104th Ave,Northglenn,CO,80234-4103,39.89099,-104.98863,30,8:00,17:00,
ToDelete - CHE4125 ~ Cherry Hills Country Club ~ REPID22,4125 S University Blvd,Cherry Hills Village,CO,80113-4904,39.64177,-104.95963,30,8:00,17:00,
ToDelete - CIT3535 ~ Citron Bistro ~ REPID22,3535 S Yosemite St,Denver,CO,80237-1806,39.6522,-104.88543,30,8:00,17:00,
ToDelete - COM2245 ~ Quality Inn ~ REPID22,2245 Etchepare Dr,Cheyenne,WY,82007-1932,41.09867,-104.85223,30,8:00,17:00,
ToDelete - COM2366 ~ Comfort Inn ~ REPID22,2366 E Cedar St,Rawlins,WY,82301-6026,41.79143,-107.21111,30,8:00,17:00,
ToDelete - COM7374 ~ Comfort Suites - Englewood ~ REPID22,7374 S Clinton St,Englewood,CO,80112-3652,39.58307,-104.875,30,8:00,17:00,
ToDelete - COM400J ~ Comfort Inn - Fruita ~ REPID22,400 Jurassic Ave,Fruita,CO,81521-7706,39.15155,-108.73671,30,8:00,17:00,
ToDelete - COT12101 ~ Cottage Inn ~ REPID22,12101 W Colfax Ave,Lakewood,CO,80215-3718,39.7406,-105.13397,30,8:00,17:00,
ToDelete - COM8500 ~ Quality Inn - Westminster ~ REPID22,8500 Turnpike Dr,Westminster,CO,80031-4344,39.85123,-105.04972,30,8:00,17:00,
ToDelete - COU4343 ~ Country Inn & Suites-Denver ~ REPID22,4343 Airport Way,Denver,CO,80239-5796,39.77425,-104.79676,30,8:00,17:00,
ToDelete - DAV9495 ~ Davie's Chuck Wagon Diner ~ REPID22,9495 W Colfax Ave,Lakewood,CO,80215-3918,39.74047,-105.10341,30,8:00,17:00,
ToDelete - DAY2222 ~ Days Inn - Rawling ~ REPID22,2222 E Cedar St,Rawlins,WY,82301-6028,41.79137,-107.21206,30,8:00,17:00,
ToDelete - DAY15059 ~ Days Inn -Golden ~ REPID22,15059 W Colfax Ave,Golden,CO,80401-4022,39.73205,-105.16733,30,8:00,17:00,
ToDelete - DEL8400 ~ Delaware North ~ REPID22,8400 Pena Blvd Rm 4766,Denver,CO,80249-6213,39.84947,-104.67387,30,8:00,17:00,
ToDelete - DEL1005 ~ Delectable Egg - Westminster ~ REPID22,1005 W 120th Ave 600,Westminster,CO,80030,39.91542,-104.99859,30,8:00,17:00,
ToDelete - DEN12090 ~ Denny's #0369 - Denver - 40th - Denver ~ REPID22,12090 E 40th Ave,Denver,CO,80239-3339,39.77263,-104.84812,30,8:00,17:00,
ToDelete - DEN275 ~ Denny's #6573 - Phoenix Restaurant Group ~ REPID22,275 W Hampden Ave,Englewood,CO,80110-2401,39.65333,-104.99023,30,8:00,17:00,
ToDelete - DEN2059 ~ Denny's #7170 - Cortez ~ REPID22,2059 E Main St,Cortez,CO,81321-3041,37.34851,-108.55946,30,8:00,17:00,
ToDelete - DEN14400 ~ Denny's #7206 - Aurora ~ REPID22,14400 E 6th Ave,Aurora,CO,80011-8708,39.72528,-104.82112,30,8:00,17:00,
ToDelete - DEN1505S ~ Denny's #7205 - Aurora ~ REPID22,1505 S Havana St,Aurora,CO,80012-5005,39.68898,-104.86639,30,8:00,17:00,
ToDelete - DEN1515 ~ Denny's #7394 - Montrose ~ REPID22,1515 Venture Way,Montrose,CO,81401-5486,38.45611,-107.8656,30,8:00,17:00,
